	Addendum J for CY2025 evaluation statistics for complexity adjustments of combinations of comprehensive HCPCS codes												
28208	Repair of foot tendon	J1	5113	28288	Partial removal of foot bone	J1	5113	5114	3	"1,959.52"	28825	"4,833.88"	N
28208	Repair of foot tendon	J1	5113	28289	Corrj halux rigdus w/o implt	J1	5113	5114	5	"4,501.64"	28825	"4,833.88"	N
28208	Repair of foot tendon	J1	5113	28292	Cor hlx vlgs rsc prx phlx bs	J1	5113	5114	1	"3,253.32"	28825	"4,833.88"	N
28208	Repair of foot tendon	J1	5113	28308	Incision of metatarsal	J1	5113	5114	9	"5,063.26"	28825	"4,833.88"	N
28208	Repair of foot tendon	J1	5113	28312	Revision of toe	J1	5113	5114	1	"9,199.00"	28825	"4,833.88"	N
28208	Repair of foot tendon	J1	5113	28313	Repair deformity of toe	J1	5113	5114	1	"12,615.54"	28825	"4,833.88"	N
28208	Repair of foot tendon	J1	5113	28315	Removal of sesamoid bone	J1	5113	5114	1	"3,648.26"	28825	"4,833.88"	N
28208	Repair of foot tendon	J1	5113	28525	Treat toe fracture	J1	5113	5114	2	"2,070.36"	28825	"4,833.88"	N
28208	Repair of foot tendon	J1	5113	28645	Repair toe dislocation	J1	5113	5114	2	"3,976.82"	28825	"4,833.88"	N
28208	Repair of foot tendon	J1	5113	28820	Amputation of toe	J1	5113	5114	1	"3,005.97"	28825	"4,833.88"	N
28208	Repair of foot tendon	J1	5113	29893	Scope plantar fasciotomy	J1	5113	5114	1	"6,916.80"	28825	"4,833.88"	N
28208	Repair of foot tendon	J1	5113	29898	Ankle arthroscopy/surgery	J1	5113	5114	1	"3,673.15"	28825	"4,833.88"	N
28208	Repair of foot tendon	J1	5113	64704	Revise hand/foot nerve	J1	5431	5114	1	"13,958.30"	28825	"4,833.88"	N
28222	Release of foot tendons	J1	5113	28041	Exc foot/toe tum dep 1.5cm/>	J1	5073	5114	1	"2,214.59"	28825	"4,833.88"	N
28222	Release of foot tendons	J1	5113	28060	Partial removal foot fascia	J1	5113	5114	1	"3,451.45"	28825	"4,833.88"	N
28222	Release of foot tendons	J1	5113	28108	Removal of toe lesions	J1	5112	5114	1	"7,685.31"	28825	"4,833.88"	N
28222	Release of foot tendons	J1	5113	28110	Part removal of metatarsal	J1	5113	5114	1	"1,732.63"	28825	"4,833.88"	N
28222	Release of foot tendons	J1	5113	28122	Partial removal of foot bone	J1	5113	5114	1	"3,735.15"	28825	"4,833.88"	N
28222	Release of foot tendons	J1	5113	28825	Partial amputation of toe	J1	5113	5114	2	"2,755.36"	28825	"4,833.88"	N
28225	Release of foot tendon	J1	5113	28002	Treatment of foot infection	J1	5112	5114	1	"3,209.16"	28825	"4,833.88"	N
28225	Release of foot tendon	J1	5113	28039	Exc foot/toe tum sc 1.5 cm/>	J1	5073	5114	1	"3,152.74"	28825	"4,833.88"	N
28225	Release of foot tendon	J1	5113	28043	Exc foot/toe tum sc < 1.5 cm	J1	5072	5114	1	"4,126.25"	28825	"4,833.88"	N
28225	Release of foot tendon	J1	5113	28110	Part removal of metatarsal	J1	5113	5114	1	"2,010.96"	28825	"4,833.88"	N
28225	Release of foot tendon	J1	5113	28113	Part removal of metatarsal	J1	5113	5114	2	"3,702.67"	28825	"4,833.88"	N
28225	Release of foot tendon	J1	5113	28122	Partial removal of foot bone	J1	5113	5114	4	"4,490.58"	28825	"4,833.88"	N
28225	Release of foot tendon	J1	5113	28124	Partial removal of toe	J1	5113	5114	3	"4,936.48"	28825	"4,833.88"	N
28225	Release of foot tendon	J1	5113	28192	Removal of foot foreign body	J1	5072	5114	1	"2,536.96"	28825	"4,833.88"	N
28225	Release of foot tendon	J1	5113	28220	Release of foot tendon	J1	5112	5114	1	"2,293.76"	28825	"4,833.88"	N
28225	Release of foot tendon	J1	5113	28225	Release of foot tendon	J1	5113	5114	1	"7,491.71"	28825	"4,833.88"	N
28225	Release of foot tendon	J1	5113	28232	Incision of toe tendon	J1	5112	5114	1	"1,929.70"	28825	"4,833.88"	N
28225	Release of foot tendon	J1	5113	28285	Repair of hammertoe	J1	5113	5114	6	"5,561.53"	28825	"4,833.88"	N
28225	Release of foot tendon	J1	5113	28289	Corrj halux rigdus w/o implt	J1	5113	5114	2	"2,732.47"	28825	"4,833.88"	N
28225	Release of foot tendon	J1	5113	28315	Removal of sesamoid bone	J1	5113	5114	2	"3,183.65"	28825	"4,833.88"	N
28225	Release of foot tendon	J1	5113	28666	Treat toe dislocation	J1	5113	5114	1	"1,690.13"	28825	"4,833.88"	N
28225	Release of foot tendon	J1	5113	28820	Amputation of toe	J1	5113	5114	1	"2,278.17"	28825	"4,833.88"	N
28225	Release of foot tendon	J1	5113	28825	Partial amputation of toe	J1	5113	5114	2	"3,186.59"	28825	"4,833.88"	N
28225	Release of foot tendon	J1	5113	38220	Dx bone marrow aspirations	J1	5072	5114	1	"7,112.28"	28825	"4,833.88"	N
28226	Release of foot tendons	J1	5113	28002	Treatment of foot infection	J1	5112	5114	1	"7,528.46"	28825	"4,833.88"	N
28226	Release of foot tendons	J1	5113	28072	Removal of foot joint lining	J1	5113	5114	1	"1,685.88"	28825	"4,833.88"	N
28226	Release of foot tendons	J1	5113	28104	Removal of foot lesion	J1	5113	5114	2	"3,658.25"	28825	"4,833.88"	N
28226	Release of foot tendons	J1	5113	28124	Partial removal of toe	J1	5113	5114	1	"2,952.17"	28825	"4,833.88"	N
28226	Release of foot tendons	J1	5113	28285	Repair of hammertoe	J1	5113	5114	3	"13,038.05"	28825	"4,833.88"	N
28240	Release of big toe	J1	5113	27685	Revision of lower leg tendon	J1	5113	5114	1	"2,376.42"	28825	"4,833.88"	N
28240	Release of big toe	J1	5113	27687	Revision of calf tendon	J1	5113	5114	1	"2,538.78"	28825	"4,833.88"	N
28240	Release of big toe	J1	5113	28022	Exploration of foot joint	J1	5113	5114	1	"4,073.31"	28825	"4,833.88"	N
28240	Release of big toe	J1	5113	28111	Part removal of metatarsal	J1	5113	5114	1	"9,643.17"	28825	"4,833.88"	N
28240	Release of big toe	J1	5113	28122	Partial removal of foot bone	J1	5113	5114	1	"3,804.77"	28825	"4,833.88"	N
28240	Release of big toe	J1	5113	28124	Partial removal of toe	J1	5113	5114	1	"2,772.46"	28825	"4,833.88"	N
28240	Release of big toe	J1	5113	28160	Partial removal of toe	J1	5113	5114	1	"8,404.38"	28825	"4,833.88"	N
28240	Release of big toe	J1	5113	28234	Incision of foot tendon	J1	5112	5114	1	"2,135.49"	28825	"4,833.88"	N
28240	Release of big toe	J1	5113	28250	Revision of foot fascia	J1	5113	5114	1	"3,507.89"	28825	"4,833.88"	N
28240	Release of big toe	J1	5113	28270	Release of foot contracture	J1	5113	5114	1	"10,206.31"	28825	"4,833.88"	N
28240	Release of big toe	J1	5113	28285	Repair of hammertoe	J1	5113	5114	8	"6,469.22"	28825	"4,833.88"	N
28240	Release of big toe	J1	5113	28292	Cor hlx vlgs rsc prx phlx bs	J1	5113	5114	2	"3,155.65"	28825	"4,833.88"	N
28240	Release of big toe	J1	5113	28308	Incision of metatarsal	J1	5113	5114	3	"12,600.82"	28825	"4,833.88"	N
28240	Release of big toe	J1	5113	28312	Revision of toe	J1	5113	5114	1	"15,993.26"	28825	"4,833.88"	N
28240	Release of big toe	J1	5113	28313	Repair deformity of toe	J1	5113	5114	1	"6,608.09"	28825	"4,833.88"	N
28240	Release of big toe	J1	5113	28315	Removal of sesamoid bone	J1	5113	5114	1	"3,102.04"	28825	"4,833.88"	N
28240	Release of big toe	J1	5113	69436	Create eardrum opening	J1	5163	5114	1	"7,521.88"	28825	"4,833.88"	N
28250	Revision of foot fascia	J1	5113	27687	Revision of calf tendon	J1	5113	5114	3	"1,833.98"	28825	"4,833.88"	N
28250	Revision of foot fascia	J1	5113	28035	Decompression of tibia nerve	J1	5431	5114	3	"2,635.19"	28825	"4,833.88"	N
28250	Revision of foot fascia	J1	5113	28039	Exc foot/toe tum sc 1.5 cm/>	J1	5073	5114	1	"16,874.43"	28825	"4,833.88"	N
28250	Revision of foot fascia	J1	5113	28124	Partial removal of toe	J1	5113	5114	1	"2,302.24"	28825	"4,833.88"	N
28250	Revision of foot fascia	J1	5113	28250	Revision of foot fascia	J1	5113	5114	1	"1,506.13"	28825	"4,833.88"	N
28260	Release of midfoot joint	J1	5113	27685	Revision of lower leg tendon	J1	5113	5114	3	"7,659.40"	28825	"4,833.88"	N
28260	Release of midfoot joint	J1	5113	27687	Revision of calf tendon	J1	5113	5114	1	"2,154.41"	28825	"4,833.88"	N
28260	Release of midfoot joint	J1	5113	28225	Release of foot tendon	J1	5113	5114	1	"2,470.34"	28825	"4,833.88"	N
28260	Release of midfoot joint	J1	5113	28260	Release of midfoot joint	J1	5113	5114	1	"3,080.59"	28825	"4,833.88"	N
28260	Release of midfoot joint	J1	5113	28288	Partial removal of foot bone	J1	5113	5114	1	"4,227.69"	28825	"4,833.88"	N
28270	Release of foot contracture	J1	5113	11420	Exc h-f-nk-sp b9+marg 0.5/<	J1	5072	5114	1	"3,659.67"	28825	"4,833.88"	N
28270	Release of foot contracture	J1	5113	20240	Bone biopsy open superficial	J1	5073	5114	2	"2,699.43"	28825	"4,833.88"	N
28270	Release of foot contracture	J1	5113	28008	Incision of foot fascia	J1	5113	5114	3	"3,662.23"	28825	"4,833.88"	N
28270	Release of foot contracture	J1	5113	28010	Incision of toe tendon	J1	5112	5114	4	"1,749.59"	28825	"4,833.88"	N
28270	Release of foot contracture	J1	5113	28011	Incision of toe tendons	J1	5112	5114	4	"2,889.80"	28825	"4,833.88"	N
28270	Release of foot contracture	J1	5113	28022	Exploration of foot joint	J1	5113	5114	1	"4,076.10"	28825	"4,833.88"	N
28270	Release of foot contracture	J1	5113	28024	Exploration of toe joint	J1	5112	5114	1	"1,515.42"	28825	"4,833.88"	N
28270	Release of foot contracture	J1	5113	28041	Exc foot/toe tum dep 1.5cm/>	J1	5073	5114	1	"3,930.30"	28825	"4,833.88"	N
28270	Release of foot contracture	J1	5113	28080	Removal of foot lesion	J1	5112	5114	7	"3,134.23"	28825	"4,833.88"	N
28270	Release of foot contracture	J1	5113	28104	Removal of foot lesion	J1	5113	5114	4	"3,414.94"	28825	"4,833.88"	N
28270	Release of foot contracture	J1	5113	28110	Part removal of metatarsal	J1	5113	5114	15	"3,000.13"	28825	"4,833.88"	N
28270	Release of foot contracture	J1	5113	28113	Part removal of metatarsal	J1	5113	5114	3	"3,089.98"	28825	"4,833.88"	N
28270	Release of foot contracture	J1	5113	28124	Partial removal of toe	J1	5113	5114	17	"2,655.06"	28825	"4,833.88"	N
28270	Release of foot contracture	J1	5113	28126	Partial removal of toe	J1	5113	5114	1	"4,441.25"	28825	"4,833.88"	N
28270	Release of foot contracture	J1	5113	28153	Partial removal of toe	J1	5113	5114	2	"2,108.41"	28825	"4,833.88"	N
28270	Release of foot contracture	J1	5113	28160	Partial removal of toe	J1	5113	5114	2	"2,411.09"	28825	"4,833.88"	N
28270	Release of foot contracture	J1	5113	28230	Incision of foot tendon(s)	J1	5112	5114	1	"1,177.53"	28825	"4,833.88"	N
28270	Release of foot contracture	J1	5113	28232	Incision of toe tendon	J1	5112	5114	4	"2,687.96"	28825	"4,833.88"	N
28270	Release of foot contracture	J1	5113	28234	Incision of foot tendon	J1	5112	5114	9	"3,749.46"	28825	"4,833.88"	N
28270	Release of foot contracture	J1	5113	28270	Release of foot contracture	J1	5113	5114	42	"3,888.40"	28825	"4,833.88"	N
28270	Release of foot contracture	J1	5113	28272	Release of toe joint each	J1	5112	5114	3	"2,621.22"	28825	"4,833.88"	N
28270	Release of foot contracture	J1	5113	28280	Fusion of toes	J1	5113	5114	1	"3,223.70"	28825	"4,833.88"	N
28270	Release of foot contracture	J1	5113	28315	Removal of sesamoid bone	J1	5113	5114	1	"3,542.57"	28825	"4,833.88"	N
28270	Release of foot contracture	J1	5113	28675	Repair of toe dislocation	J1	5113	5114	1	"2,300.21"	28825	"4,833.88"	N
28270	Release of foot contracture	J1	5113	28820	Amputation of toe	J1	5113	5114	12	"2,139.63"	28825	"4,833.88"	N
28270	Release of foot contracture	J1	5113	28825	Partial amputation of toe	J1	5113	5114	9	"2,377.72"	28825	"4,833.88"	N
28270	Release of foot contracture	J1	5113	64776	Remove digit nerve lesion	J1	5431	5114	1	"3,145.24"	28825	"4,833.88"	N
28280	Fusion of toes	J1	5113	28002	Treatment of foot infection	J1	5112	5114	1	"2,137.10"	28825	"4,833.88"	N
28280	Fusion of toes	J1	5113	28108	Removal of toe lesions	J1	5112	5114	1	"1,633.00"	28825	"4,833.88"	N
28280	Fusion of toes	J1	5113	28124	Partial removal of toe	J1	5113	5114	4	"2,775.23"	28825	"4,833.88"	N
28280	Fusion of toes	J1	5113	28234	Incision of foot tendon	J1	5112	5114	1	"4,633.18"	28825	"4,833.88"	N
28280	Fusion of toes	J1	5113	28272	Release of toe joint each	J1	5112	5114	1	"2,076.71"	28825	"4,833.88"	N
28280	Fusion of toes	J1	5113	28280	Fusion of toes	J1	5113	5114	1	"1,285.59"	28825	"4,833.88"	N
28280	Fusion of toes	J1	5113	64774	Remove skin nerve lesion	J1	5431	5114	1	"3,372.49"	28825	"4,833.88"	N
28285	Repair of hammertoe	J1	5113	0752T	Dgtz gls mcrscp sld lvl iii	N	 	5114	2	"1,903.08"	28825	"4,833.88"	N
28285	Repair of hammertoe	J1	5113	10140	I&d hmtma seroma/fluid collj	J1	5072	5114	1	"1,514.97"	28825	"4,833.88"	N
28285	Repair of hammertoe	J1	5113	11012	Deb skin bone at fx site	J1	5073	5114	1	"3,075.87"	28825	"4,833.88"	N
28285	Repair of hammertoe	J1	5113	11044	Dbrdmt bone 1st 20 sq cm/<	J1	5072	5114	12	"2,807.65"	28825	"4,833.88"	N
28285	Repair of hammertoe	J1	5113	11420	Exc h-f-nk-sp b9+marg 0.5/<	J1	5072	5114	8	"3,269.33"	28825	"4,833.88"	N
28285	Repair of hammertoe	J1	5113	11422	Exc h-f-nk-sp b9+marg 1.1-2	J1	5072	5114	4	"4,097.56"	28825	"4,833.88"	N
28285	Repair of hammertoe	J1	5113	11423	Exc h-f-nk-sp b9+marg 2.1-3	J1	5072	5114	2	"4,642.20"	28825	"4,833.88"	N
28285	Repair of hammertoe	J1	5113	11424	Exc h-f-nk-sp b9+marg 3.1-4	J1	5072	5114	1	"5,644.37"	28825	"4,833.88"	N
28285	Repair of hammertoe	J1	5113	15839	Exc excessive skn other area	J1	5073	5114	1	"3,626.34"	28825	"4,833.88"	N
28285	Repair of hammertoe	J1	5113	20220	Bone biopsy trocar/ndl supfc	J1	5072	5114	1	"2,810.69"	28825	"4,833.88"	N
28285	Repair of hammertoe	J1	5113	20225	Bone biopsy trocar/ndl deep	J1	5072	5114	2	"3,372.02"	28825	"4,833.88"	N
28285	Repair of hammertoe	J1	5113	20240	Bone biopsy open superficial	J1	5073	5114	8	"3,016.74"	28825	"4,833.88"	N
28285	Repair of hammertoe	J1	5113	26115	Exc hand les sc < 1.5 cm	J1	5072	5114	1	"4,392.67"	28825	"4,833.88"	N
28285	Repair of hammertoe	J1	5113	26210	Removal of finger lesion	J1	5112	5114	1	"3,379.95"	28825	"4,833.88"	N
28285	Repair of hammertoe	J1	5113	26525	Release finger contracture	J1	5112	5114	1	"3,157.61"	28825	"4,833.88"	N
28285	Repair of hammertoe	J1	5113	27603	Drain lower leg lesion	J1	5073	5114	1	"3,134.52"	28825	"4,833.88"	N
28285	Repair of hammertoe	J1	5113	27618	Exc leg/ankle tum < 3 cm	J1	5072	5114	3	"2,787.58"	28825	"4,833.88"	N
28285	Repair of hammertoe	J1	5113	27619	Exc leg/ankle tum deep <5 cm	J1	5073	5114	1	"3,928.45"	28825	"4,833.88"	N
28285	Repair of hammertoe	J1	5113	27630	Removal of tendon lesion	J1	5113	5114	2	"3,423.63"	28825	"4,833.88"	N
28285	Repair of hammertoe	J1	5113	27632	Exc leg/ankle les sc 3 cm/>	J1	5073	5114	1	"3,611.62"	28825	"4,833.88"	N
28285	Repair of hammertoe	J1	5113	27687	Revision of calf tendon	J1	5113	5114	11	"4,348.95"	28825	"4,833.88"	N
28285	Repair of hammertoe	J1	5113	28008	Incision of foot fascia	J1	5113	5114	4	"2,703.49"	28825	"4,833.88"	N
28285	Repair of hammertoe	J1	5113	28010	Incision of toe tendon	J1	5112	5114	31	"3,062.41"	28825	"4,833.88"	N
28285	Repair of hammertoe	J1	5113	28011	Incision of toe tendons	J1	5112	5114	15	"3,859.32"	28825	"4,833.88"	N
28285	Repair of hammertoe	J1	5113	28020	Exploration of foot joint	J1	5113	5114	1	"2,945.64"	28825	"4,833.88"	N
28285	Repair of hammertoe	J1	5113	28022	Exploration of foot joint	J1	5113	5114	4	"2,824.29"	28825	"4,833.88"	N
28285	Repair of hammertoe	J1	5113	28024	Exploration of toe joint	J1	5112	5114	7	"3,371.65"	28825	"4,833.88"	N
28285	Repair of hammertoe	J1	5113	28035	Decompression of tibia nerve	J1	5431	5114	2	"4,390.37"	28825	"4,833.88"	N
28285	Repair of hammertoe	J1	5113	28039	Exc foot/toe tum sc 1.5 cm/>	J1	5073	5114	11	"2,731.20"	28825	"4,833.88"	N
28285	Repair of hammertoe	J1	5113	28041	Exc foot/toe tum dep 1.5cm/>	J1	5073	5114	2	"5,039.55"	28825	"4,833.88"	N
28285	Repair of hammertoe	J1	5113	28043	Exc foot/toe tum sc < 1.5 cm	J1	5072	5114	13	"3,268.54"	28825	"4,833.88"	N
28285	Repair of hammertoe	J1	5113	28045	Exc foot/toe tum deep <1.5cm	J1	5073	5114	5	"3,684.38"	28825	"4,833.88"	N
28285	Repair of hammertoe	J1	5113	28055	Neurectomy foot	J1	5431	5114	1	"2,323.00"	28825	"4,833.88"	N
28285	Repair of hammertoe	J1	5113	28060	Partial removal foot fascia	J1	5113	5114	4	"3,637.68"	28825	"4,833.88"	N
28285	Repair of hammertoe	J1	5113	28080	Removal of foot lesion	J1	5112	5114	36	"3,581.36"	28825	"4,833.88"	N
28285	Repair of hammertoe	J1	5113	28090	Removal of foot lesion	J1	5112	5114	21	"2,988.01"	28825	"4,833.88"	N
28285	Repair of hammertoe	J1	5113	28092	Removal of toe lesions	J1	5112	5114	25	"2,585.02"	28825	"4,833.88"	N
28285	Repair of hammertoe	J1	5113	28104	Removal of foot lesion	J1	5113	5114	21	"3,880.71"	28825	"4,833.88"	N
28285	Repair of hammertoe	J1	5113	28108	Removal of toe lesions	J1	5112	5114	25	"2,869.67"	28825	"4,833.88"	N
28285	Repair of hammertoe	J1	5113	28110	Part removal of metatarsal	J1	5113	5114	100	"3,569.40"	28825	"4,833.88"	N
28285	Repair of hammertoe	J1	5113	28112	Part removal of metatarsal	J1	5113	5114	61	"3,548.72"	28825	"4,833.88"	N
28285	Repair of hammertoe	J1	5113	28113	Part removal of metatarsal	J1	5113	5114	19	"3,164.95"	28825	"4,833.88"	N
28285	Repair of hammertoe	J1	5113	28124	Partial removal of toe	J1	5113	5114	112	"2,779.52"	28825	"4,833.88"	N
28285	Repair of hammertoe	J1	5113	28126	Partial removal of toe	J1	5113	5114	8	"3,266.20"	28825	"4,833.88"	N
28285	Repair of hammertoe	J1	5113	28150	Removal of toe	J1	5113	5114	2	"5,756.58"	28825	"4,833.88"	N
28285	Repair of hammertoe	J1	5113	28153	Partial removal of toe	J1	5113	5114	4	"2,815.79"	28825	"4,833.88"	N
28285	Repair of hammertoe	J1	5113	28160	Partial removal of toe	J1	5113	5114	23	"3,049.69"	28825	"4,833.88"	N
28285	Repair of hammertoe	J1	5113	28192	Removal of foot foreign body	J1	5072	5114	2	"2,765.55"	28825	"4,833.88"	N
28285	Repair of hammertoe	J1	5113	28230	Incision of foot tendon(s)	J1	5112	5114	7	"4,514.28"	28825	"4,833.88"	N
28285	Repair of hammertoe	J1	5113	28232	Incision of toe tendon	J1	5112	5114	84	"3,287.07"	28825	"4,833.88"	N
28285	Repair of hammertoe	J1	5113	28234	Incision of foot tendon	J1	5112	5114	31	"3,324.74"	28825	"4,833.88"	N
28285	Repair of hammertoe	J1	5113	28264	Release of midfoot joint	J1	5112	5114	1	"3,377.21"	28825	"4,833.88"	N
28285	Repair of hammertoe	J1	5113	28270	Release of foot contracture	J1	5113	5114	355	"3,556.27"	28825	"4,833.88"	N
28285	Repair of hammertoe	J1	5113	28272	Release of toe joint each	J1	5112	5114	23	"2,977.14"	28825	"4,833.88"	N
28285	Repair of hammertoe	J1	5113	28280	Fusion of toes	J1	5113	5114	13	"3,178.93"	28825	"4,833.88"	N
28285	Repair of hammertoe	J1	5113	28285	Repair of hammertoe	J1	5113	5114	"2,709"	"4,058.92"	28825	"4,833.88"	N
28285	Repair of hammertoe	J1	5113	28286	Repair of hammertoe	J1	5113	5114	3	"5,044.42"	28825	"4,833.88"	N
28285	Repair of hammertoe	J1	5113	28288	Partial removal of foot bone	J1	5113	5114	72	"3,575.47"	28825	"4,833.88"	N
28285	Repair of hammertoe	J1	5113	28315	Removal of sesamoid bone	J1	5113	5114	17	"3,313.47"	28825	"4,833.88"	N
28285	Repair of hammertoe	J1	5113	28345	Repair webbed toe(s)	J1	5112	5114	3	"3,999.28"	28825	"4,833.88"	N
28285	Repair of hammertoe	J1	5113	28675	Repair of toe dislocation	J1	5113	5114	3	"2,631.27"	28825	"4,833.88"	N
28285	Repair of hammertoe	J1	5113	28820	Amputation of toe	J1	5113	5114	29	"2,773.71"	28825	"4,833.88"	N
28285	Repair of hammertoe	J1	5113	28825	Partial amputation of toe	J1	5113	5114	47	"3,155.31"	28825	"4,833.88"	N
28285	Repair of hammertoe	J1	5113	36573	Insj picc rs&i 5 yr+	J1	5182	5114	1	"6,824.92"	28825	"4,833.88"	N
28285	Repair of hammertoe	J1	5113	38221	Dx bone marrow biopsies	J1	5072	5114	1	"17,299.61"	28825	"4,833.88"	N
28285	Repair of hammertoe	J1	5113	64704	Revise hand/foot nerve	J1	5431	5114	4	"5,435.95"	28825	"4,833.88"	N
28285	Repair of hammertoe	J1	5113	64708	Revise arm/leg nerve	J1	5431	5114	1	"7,983.67"	28825	"4,833.88"	N
28285	Repair of hammertoe	J1	5113	64726	Release foot/toe nerve	J1	5431	5114	2	"4,582.59"	28825	"4,833.88"	N
28285	Repair of hammertoe	J1	5113	64776	Remove digit nerve lesion	J1	5431	5114	2	"7,698.14"	28825	"4,833.88"	N
28285	Repair of hammertoe	J1	5113	64782	Remove limb nerve lesion	J1	5431	5114	6	"3,696.74"	28825	"4,833.88"	N
28285	Repair of hammertoe	J1	5113	64784	Remove nerve lesion	J1	5431	5114	1	"4,011.23"	28825	"4,833.88"	N
28286	Repair of hammertoe	J1	5113	28232	Incision of toe tendon	J1	5112	5114	1	"3,153.51"	28825	"4,833.88"	N
28286	Repair of hammertoe	J1	5113	28286	Repair of hammertoe	J1	5113	5114	1	"2,593.55"	28825	"4,833.88"	N
28288	Partial removal of foot bone	J1	5113	11044	Dbrdmt bone 1st 20 sq cm/<	J1	5072	5114	7	"4,303.41"	28825	"4,833.88"	N
28288	Partial removal of foot bone	J1	5113	11420	Exc h-f-nk-sp b9+marg 0.5/<	J1	5072	5114	3	"3,650.73"	28825	"4,833.88"	N
28288	Partial removal of foot bone	J1	5113	11422	Exc h-f-nk-sp b9+marg 1.1-2	J1	5072	5114	2	"2,198.70"	28825	"4,833.88"	N
28288	Partial removal of foot bone	J1	5113	11423	Exc h-f-nk-sp b9+marg 2.1-3	J1	5072	5114	1	"1,961.33"	28825	"4,833.88"	N
28288	Partial removal of foot bone	J1	5113	11424	Exc h-f-nk-sp b9+marg 3.1-4	J1	5072	5114	1	"5,493.40"	28825	"4,833.88"	N
28288	Partial removal of foot bone	J1	5113	11426	Exc h-f-nk-sp b9+marg >4 cm	J1	5073	5114	1	"4,520.35"	28825	"4,833.88"	N
28288	Partial removal of foot bone	J1	5113	20205	Deep muscle biopsy	J1	5073	5114	1	"11,006.84"	28825	"4,833.88"	N
28288	Partial removal of foot bone	J1	5113	20220	Bone biopsy trocar/ndl supfc	J1	5072	5114	1	"3,624.46"	28825	"4,833.88"	N
28288	Partial removal of foot bone	J1	5113	20240	Bone biopsy open superficial	J1	5073	5114	1	"1,778.25"	28825	"4,833.88"	N
